aexp,id,z0_parent_id,M_total_200m,M_total_200c,M_total_500c
0.5014,37.0,63.0,2.8039e+14,2.5431e+14,1.3327e+14
0.4756,5.0,63.0,1.9424e+14,1.7746e+14,1.0687e+14
0.4517,16.0,63.0,1.6032e+14,1.5043e+14,9.1354e+13
0.4252,36.0,63.0,1.3149e+14,1.2367e+14,8.2954e+13
0.4005,14.0,63.0,1.1068e+14,1.0698e+14,6.981e+13
0.3772,9.0,63.0,8.527e+13,8.209e+13,5.7167e+13
0.3504,272.0,63.0,6.5525e+13,6.3061e+13,4.0016e+13
0.3255,11.0,63.0,,,
0.3001,1313.0,63.0,,,
0.2762,1701.0,63.0,,,
0.2519,75.0,63.0,,,
0.2268,5208.0,63.0,,,
1.0005,65.0,65.0,6.1175e+14,4.5966e+14,3.3507e+14
0.9764,129.0,65.0,5.9449e+14,4.7043e+14,3.4498e+14
0.951,12.0,65.0,5.8081e+14,4.6848e+14,3.5262e+14
0.9265,16.0,65.0,5.6661e+14,4.4938e+14,3.2676e+14
0.9001,33.0,65.0,5.4695e+14,4.2959e+14,3.2941e+14
0.8783,20.0,65.0,5.1128e+14,4.1359e+14,3.0918e+14
0.8514,14.0,65.0,4.7917e+14,3.6463e+14,2.8427e+14
0.8264,49.0,65.0,4.3582e+14,3.428e+14,2.56e+14
0.8011,81.0,65.0,4.0985e+14,3.0842e+14,2.0625e+14
0.778,49.0,65.0,3.8448e+14,2.7418e+14,1.9438e+14
0.7511,82.0,65.0,3.4466e+14,2.6928e+14,1.8886e+14
0.7263,37.0,65.0,3.4129e+14,2.7309e+14,1.9101e+14
0.7015,69.0,65.0,3.3225e+14,2.9119e+14,1.9691e+14
0.675,85.0,65.0,3.1873e+14,2.8566e+14,2.2432e+14
0.6503,17.0,65.0,3.0622e+14,2.7622e+14,2.1343e+14
0.6259,24.0,65.0,2.8625e+14,2.5143e+14,1.6526e+14
0.6001,55.0,65.0,2.4069e+14,1.8599e+14,1.2386e+14
0.5753,38.0,65.0,1.8647e+14,1.6217e+14,1.2317e+14
0.5517,27.0,65.0,1.7149e+14,1.494e+14,1.0912e+14
0.526,81.0,65.0,1.5581e+14,1.3396e+14,8.7178e+13
0.5014,44.0,65.0,1.3574e+14,1.2288e+14,9.22e+13
0.4756,23.0,65.0,1.2551e+14,1.1923e+14,9.2801e+13
0.4517,22.0,65.0,1.133e+14,1.0609e+14,7.992e+13
0.4252,51.0,65.0,1.0656e+14,9.9486e+13,6.213e+13
0.4005,166.0,65.0,9.6558e+13,9.5018e+13,7.5949e+13
0.3772,2.0,65.0,8.701e+13,8.5443e+13,7.0373e+13
0.3504,56.0,65.0,6.2325e+13,5.9041e+13,3.4975e+13
0.3255,130.0,65.0,,,
0.3001,366.0,65.0,,,
0.2762,51.0,65.0,,,
0.2519,1071.0,65.0,,,
1.0005,66.0,66.0,5.3718e+14,4.1049e+14,3.1321e+14
0.9764,41.0,66.0,5.02e+14,3.9388e+14,2.8926e+14
0.951,94.0,66.0,4.7916e+14,3.6301e+14,2.2951e+14
0.9265,61.0,66.0,4.5305e+14,2.62e+14,1.365e+14
0.9001,47.0,66.0,3.9162e+14,1.9121e+14,1.1595e+14
0.8783,297.0,66.0,2.9111e+14,1.7914e+14,1.1358e+14
0.8514,30.0,66.0,2.3022e+14,1.7875e+14,1.1788e+14
0.8264,180.0,66.0,2.1397e+14,1.7115e+14,1.1972e+14
0.8011,40.0,66.0,2.03e+14,1.6344e+14,1.1994e+14
0.778,102.0,66.0,1.9544e+14,1.5718e+14,1.1256e+14
0.7511,110.0,66.0,1.8048e+14,1.3524e+14,9.0393e+13
0.7263,55.0,66.0,1.5788e+14,1.0173e+14,4.919e+13
0.7015,81.0,66.0,1.1995e+14,6.4594e+13,3.9655e+13
0.675,16.0,66.0,7.9149e+13,5.595e+13,3.4881e+13
0.6503,212.0,66.0,6.9122e+13,5.3474e+13,3.3858e+13
0.6259,72.0,66.0,6.3962e+13,5.3341e+13,3.4547e+13
0.6001,126.0,66.0,6.1368e+13,5.3117e+13,3.5729e+13
0.5753,75.0,66.0,5.6882e+13,5.0184e+13,3.7651e+13
0.5517,192.0,66.0,5.3063e+13,4.7284e+13,3.5233e+13
0.526,343.0,66.0,5.0189e+13,4.3953e+13,2.8819e+13
0.5014,100.0,66.0,4.4742e+13,3.9914e+13,2.7925e+13
0.4756,190.0,66.0,4.2829e+13,3.8961e+13,2.7766e+13
0.4517,160.0,66.0,4.1391e+13,3.8753e+13,2.8954e+13
0.4252,487.0,66.0,3.9155e+13,3.7082e+13,2.6384e+13
0.4005,173.0,66.0,3.6195e+13,3.3901e+13,2.1543e+13
0.3772,160.0,66.0,3.359e+13,3.2691e+13,2.2782e+13
0.3504,6.0,66.0,2.8727e+13,2.8038e+13,2.1443e+13
0.3255,85.0,66.0,,,
0.3001,696.0,66.0,,,
0.2762,241.0,66.0,,,
1.0005,68.0,68.0,5.8036e+14,4.4378e+14,3.1603e+14
0.9764,32.0,68.0,5.6928e+14,4.4363e+14,3.2464e+14
0.951,79.0,68.0,5.4825e+14,4.3158e+14,3.3723e+14
0.9265,72.0,68.0,5.2728e+14,4.1689e+14,2.9139e+14
0.9001,24.0,68.0,5.0331e+14,3.8001e+14,2.1923e+14
0.8783,145.0,68.0,4.8023e+14,3.2543e+14,2.1128e+14
0.8514,56.0,68.0,4.1682e+14,2.8793e+14,2.1518e+14
0.8264,16.0,68.0,3.681e+14,2.7485e+14,2.0205e+14
0.8011,61.0,68.0,3.3546e+14,2.5355e+14,1.6592e+14
0.778,73.0,68.0,3.1412e+14,2.2164e+14,1.5718e+14
0.7511,103.0,68.0,2.7703e+14,2.1203e+14,1.3987e+14
0.7263,73.0,68.0,2.6892e+14,2.2347e+14,1.4766e+14
0.7015,178.0,68.0,2.5433e+14,2.316e+14,1.6083e+14
0.675,17.0,68.0,2.39e+14,2.1909e+14,1.7621e+14
0.6503,34.0,68.0,2.2746e+14,2.0624e+14,1.5735e+14
0.6259,9.0,68.0,2.0813e+14,1.8078e+14,1.0987e+14
0.6001,254.0,68.0,1.7102e+14,1.2056e+14,8.2357e+13
0.5753,295.0,68.0,1.134e+14,9.7219e+13,7.0936e+13
0.5517,696.0,68.0,9.7376e+13,8.1616e+13,5.5217e+13
0.526,276.0,68.0,7.9734e+13,7.2144e+13,5.1726e+13
0.5014,484.0,68.0,7.5999e+13,6.8951e+13,4.8264e+13
0.4756,936.0,68.0,7.2159e+13,6.7506e+13,4.4663e+13
0.4517,674.0,68.0,6.1808e+13,5.8952e+13,4.8477e+13
0.4252,464.0,68.0,5.5227e+13,5.2705e+13,3.4497e+13
0.4005,555.0,68.0,3.9435e+13,3.819e+13,3.1195e+13
0.3772,521.0,68.0,3.3727e+13,3.3119e+13,2.6525e+13
0.3504,316.0,68.0,1.7689e+13,1.6531e+13,1.0402e+13
0.3255,738.0,68.0,,,
0.3001,227.0,68.0,,,
0.2762,598.0,68.0,,,
0.2519,223.0,68.0,,,
1.0005,69.0,69.0,1.2518e+15,9.1608e+14,6.7235e+14
0.9764,99.0,69.0,1.2348e+15,8.9046e+14,6.287e+14
0.951,27.0,69.0,1.2233e+15,8.6658e+14,5.728e+14
0.9265,48.0,69.0,1.2138e+15,8.2737e+14,4.9589e+14
0.9001,188.0,69.0,1.1959e+15,7.731e+14,4.6007e+14
0.8783,117.0,69.0,1.1513e+15,7.3347e+14,4.749e+14
0.8514,335.0,69.0,1.0899e+15,7.3037e+14,4.819e+14
0.8264,47.0,69.0,1.036e+15,7.7168e+14,4.7557e+14
0.8011,434.0,69.0,1.017e+15,7.8994e+14,5.2135e+14
0.778,188.0,69.0,9.9681e+14,8.2554e+14,5.4109e+14
0.7511,75.0,69.0,9.4191e+14,7.6504e+14,4.3194e+14
0.7263,21.0,69.0,9.1169e+14,7.4065e+14,4.5468e+14
0.7015,193.0,69.0,8.7416e+14,7.6571e+14,4.9367e+14
0.675,77.0,69.0,8.2366e+14,6.8428e+14,4.3855e+14
0.6503,106.0,69.0,7.3345e+14,6.3633e+14,3.919e+14
0.6259,707.0,69.0,6.4636e+14,5.3234e+14,1.6818e+14
0.6001,504.0,69.0,4.975e+14,3.9843e+14,2.2199e+14
0.5753,184.0,69.0,3.5161e+14,3.0362e+14,2.2133e+14
0.5517,294.0,69.0,2.5691e+14,1.7257e+14,9.5433e+13
0.526,564.0,69.0,1.4616e+14,1.3494e+14,9.5424e+13
0.5014,286.0,69.0,1.387e+14,1.3255e+14,8.9986e+13
0.4756,283.0,69.0,1.2419e+14,1.1825e+14,8.7717e+13
0.4517,364.0,69.0,1.0145e+14,9.743e+13,6.996e+13
0.4252,243.0,69.0,6.5799e+13,6.1311e+13,3.8301e+13
0.4005,167.0,69.0,4.3019e+13,3.8914e+13,2.2149e+13
0.3772,147.0,69.0,3.0079e+13,2.7924e+13,1.9208e+13
0.3504,313.0,69.0,2.6657e+13,2.5428e+13,1.7284e+13
0.3255,472.0,69.0,,,
0.3001,4079.0,69.0,,,
1.0005,71.0,71.0,8.1535e+14,5.0018e+14,3.2556e+14
0.9764,28.0,71.0,7.4181e+14,5.1867e+14,3.2878e+14
0.951,42.0,71.0,7.151e+14,5.2376e+14,3.3997e+14
0.9265,38.0,71.0,6.9974e+14,5.1965e+14,3.4618e+14
0.9001,78.0,71.0,6.8059e+14,5.0803e+14,3.3383e+14
0.8783,94.0,71.0,6.6353e+14,4.9562e+14,3.2091e+14
0.8514,85.0,71.0,6.4088e+14,4.775e+14,2.7541e+14
0.8264,127.0,71.0,6.1701e+14,4.4224e+14,2.5182e+14
0.8011,115.0,71.0,5.7145e+14,3.9368e+14,2.601e+14
0.778,79.0,71.0,5.0165e+14,3.8093e+14,2.5445e+14
0.7511,42.0,71.0,4.6662e+14,3.5862e+14,2.2109e+14
0.7263,110.0,71.0,4.4398e+14,3.0996e+14,2.0404e+14
0.7015,151.0,71.0,3.8149e+14,2.7869e+14,1.886e+14
0.675,30.0,71.0,3.3953e+14,2.6311e+14,1.8414e+14
0.6503,15.0,71.0,3.1448e+14,2.5779e+14,1.6414e+14
0.6259,95.0,71.0,2.8938e+14,2.4035e+14,1.6239e+14
0.6001,71.0,71.0,2.7621e+14,2.3373e+14,1.4478e+14
0.5753,218.0,71.0,2.5811e+14,2.1679e+14,1.3474e+14
0.5517,47.0,71.0,2.4256e+14,2.1675e+14,1.3431e+14
0.526,164.0,71.0,2.2638e+14,2.066e+14,1.4691e+14
0.5014,25.0,71.0,2.1187e+14,1.9407e+14,1.29e+14
0.4756,32.0,71.0,1.7437e+14,1.6027e+14,1.0863e+14
0.4517,100.0,71.0,1.3735e+14,1.2565e+14,9.2648e+13
0.4252,460.0,71.0,1.1945e+14,1.0831e+14,6.872e+13
0.4005,286.0,71.0,1.0608e+14,9.9663e+13,6.295e+13
0.3772,274.0,71.0,9.5649e+13,9.2617e+13,6.0731e+13
0.3504,307.0,71.0,8.1602e+13,7.9719e+13,5.3909e+13
0.3255,131.0,71.0,,,
0.3001,307.0,71.0,,,
0.2762,147.0,71.0,,,
0.2519,381.0,71.0,,,
0.2268,526.0,71.0,,,
0.2004,909.0,71.0,,,
1.0005,73.0,73.0,6.654e+14,5.1528e+14,3.5528e+14
0.9764,59.0,73.0,6.3548e+14,5.0198e+14,3.9457e+14
0.951,6.0,73.0,6.1568e+14,4.7971e+14,3.65e+14
0.9265,14.0,73.0,5.9086e+14,4.4058e+14,2.6022e+14
0.9001,44.0,73.0,5.5805e+14,3.4022e+14,1.8929e+14
0.8783,62.0,73.0,5.0244e+14,2.9753e+14,1.7228e+14
0.8514,12.0,73.0,4.1717e+14,2.748e+14,1.7891e+14
0.8264,106.0,73.0,3.5258e+14,2.7586e+14,2.0204e+14
0.8011,126.0,73.0,3.3215e+14,2.6747e+14,2.1027e+14
0.778,23.0,73.0,3.2142e+14,2.6484e+14,1.9795e+14
0.7511,87.0,73.0,3.1373e+14,2.5414e+14,1.4904e+14
0.7263,108.0,73.0,2.9806e+14,2.1411e+14,1.4374e+14
0.7015,27.0,73.0,2.5392e+14,2.1377e+14,1.418e+14
0.675,32.0,73.0,2.4106e+14,2.0731e+14,1.4522e+14
0.6503,54.0,73.0,2.296e+14,1.9497e+14,1.3871e+14
0.6259,110.0,73.0,2.1563e+14,1.8949e+14,1.1884e+14
0.6001,20.0,73.0,2.0318e+14,1.7666e+14,1.1557e+14
0.5753,27.0,73.0,1.7806e+14,1.6348e+14,1.2355e+14
0.5517,142.0,73.0,1.5977e+14,1.4884e+14,1.1624e+14
0.526,7.0,73.0,1.4572e+14,1.3142e+14,6.6169e+13
0.5014,212.0,73.0,8.8897e+13,7.6771e+13,4.9012e+13
0.4756,424.0,73.0,7.8039e+13,7.2604e+13,4.7863e+13
0.4517,227.0,73.0,7.108e+13,6.6233e+13,4.8757e+13
0.4252,298.0,73.0,6.4103e+13,6.0656e+13,3.8155e+13
0.4005,104.0,73.0,5.0153e+13,4.7386e+13,3.1414e+13
0.3772,195.0,73.0,4.5493e+13,4.3992e+13,2.8875e+13
0.3504,430.0,73.0,3.735e+13,3.6021e+13,1.7716e+13
0.3255,59.0,73.0,,,
0.3001,67.0,73.0,,,
0.2762,254.0,73.0,,,
0.2519,173.0,73.0,,,
1.0005,77.0,77.0,1.7562e+15,1.3444e+15,1.0482e+15
0.9764,14.0,77.0,1.7184e+15,1.352e+15,1.0175e+15
0.951,57.0,77.0,1.6589e+15,1.38e+15,9.3383e+14
0.9265,103.0,77.0,1.6023e+15,1.3571e+15,8.1781e+14
0.9001,85.0,77.0,1.5239e+15,1.1929e+15,9.1041e+14
0.8783,73.0,77.0,1.3764e+15,1.1408e+15,9.0383e+14
0.8514,111.0,77.0,1.2616e+15,1.0772e+15,8.265e+14
0.8264,179.0,77.0,1.1848e+15,9.5076e+14,5.8395e+14
0.8011,113.0,77.0,1.0626e+15,7.1527e+14,4.8405e+14
0.778,45.0,77.0,8.4552e+14,6.3962e+14,4.4822e+14
0.7511,22.0,77.0,7.3489e+14,5.6095e+14,3.7014e+14
0.7263,62.0,77.0,6.4556e+14,4.8692e+14,3.5046e+14
0.7015,123.0,77.0,5.9002e+14,4.6981e+14,3.1459e+14
0.675,88.0,77.0,5.6084e+14,4.5267e+14,2.7159e+14
0.6503,109.0,77.0,5.1694e+14,4.2178e+14,2.7731e+14
0.6259,154.0,77.0,4.836e+14,4.0329e+14,2.8327e+14
0.6001,201.0,77.0,4.6142e+14,3.9511e+14,2.6477e+14
0.5753,241.0,77.0,4.2282e+14,3.6472e+14,2.5564e+14
0.5517,170.0,77.0,3.9023e+14,3.4809e+14,2.495e+14
0.526,113.0,77.0,3.6529e+14,3.1833e+14,2.2525e+14
0.5014,28.0,77.0,3.4123e+14,2.9923e+14,2.0468e+14
0.4756,223.0,77.0,3.0464e+14,2.7623e+14,2.0605e+14
0.4517,74.0,77.0,2.7766e+14,2.5436e+14,1.9219e+14
0.4252,43.0,77.0,2.4511e+14,2.2819e+14,1.644e+14
0.4005,71.0,77.0,2.229e+14,2.128e+14,1.5832e+14
0.3772,25.0,77.0,1.9508e+14,1.9166e+14,1.492e+14
0.3504,95.0,77.0,1.4577e+14,1.4359e+14,1.1903e+14
0.3255,24.0,77.0,,,
0.3001,20.0,77.0,,,
0.2762,3484.0,77.0,,,
1.0005,78.0,78.0,8.1913e+14,6.198e+14,3.665e+14
0.9764,74.0,78.0,7.7437e+14,6.3876e+14,4.1153e+14
0.951,35.0,78.0,7.4924e+14,6.2918e+14,4.6403e+14
0.9265,19.0,78.0,7.3171e+14,6.081e+14,4.5449e+14
0.9001,102.0,78.0,7.1263e+14,5.6407e+14,4.0866e+14
0.8783,78.0,78.0,6.6712e+14,4.7886e+14,3.338e+14
0.8514,40.0,78.0,5.6129e+14,4.1714e+14,2.4832e+14
0.8264,45.0,78.0,5.036e+14,3.4677e+14,2.0697e+14
0.8011,86.0,78.0,4.5457e+14,3.1795e+14,2.1019e+14
0.778,34.0,78.0,3.9544e+14,3.1268e+14,2.2082e+14
0.7511,58.0,78.0,3.6746e+14,3.0057e+14,2.2295e+14
0.7263,56.0,78.0,3.526e+14,2.8586e+14,1.9215e+14
0.7015,142.0,78.0,3.3486e+14,2.5323e+14,1.486e+14
0.675,78.0,78.0,2.9844e+14,2.0667e+14,1.3705e+14
0.6503,145.0,78.0,2.503e+14,2.0007e+14,1.3315e+14
0.6259,59.0,78.0,2.3584e+14,2.0049e+14,1.3472e+14
0.6001,273.0,78.0,2.2814e+14,2.0201e+14,1.3225e+14
0.5753,187.0,78.0,2.1887e+14,1.9396e+14,1.2695e+14
0.5517,152.0,78.0,2.0501e+14,1.8973e+14,1.336e+14
0.526,53.0,78.0,1.9084e+14,1.7584e+14,1.2438e+14
0.5014,38.0,78.0,1.7186e+14,1.5831e+14,1.1433e+14
0.4756,181.0,78.0,1.4444e+14,1.323e+14,6.8336e+13
0.4517,184.0,78.0,9.1961e+13,8.5422e+13,6.5648e+13
0.4252,401.0,78.0,7.3655e+13,6.8014e+13,3.0068e+13
0.4005,209.0,78.0,2.6105e+13,2.342e+13,1.2543e+13
0.3772,209.0,78.0,2.0868e+13,1.9389e+13,1.1077e+13
0.3504,436.0,78.0,1.9898e+13,1.8996e+13,1.3057e+13
0.3255,613.0,78.0,,,
0.3001,619.0,78.0,,,
0.2762,1495.0,78.0,,,
0.2519,655.0,78.0,,,
0.2268,2828.0,78.0,,,
0.2004,407.0,78.0,,,
1.0005,79.0,79.0,9.5656e+14,7.7942e+14,5.3359e+14
0.9764,118.0,79.0,9.295e+14,7.0374e+14,4.8452e+14
0.951,54.0,79.0,9.0115e+14,6.6929e+14,4.4042e+14
0.9265,55.0,79.0,8.5897e+14,6.0818e+14,3.8324e+14
0.9001,144.0,79.0,7.642e+14,5.1565e+14,3.349e+14
0.8783,13.0,79.0,7.008e+14,4.4338e+14,3.2356e+14
0.8514,87.0,79.0,5.7812e+14,4.2543e+14,2.885e+14
0.8264,372.0,79.0,5.2088e+14,4.0404e+14,2.2358e+14
0.8011,280.0,79.0,4.8665e+14,3.2459e+14,1.9475e+14
0.778,386.0,79.0,4.4021e+14,3.1334e+14,1.9992e+14
0.7511,183.0,79.0,3.779e+14,3.1911e+14,1.9492e+14
0.7263,246.0,79.0,3.5447e+14,3.0281e+14,2.1747e+14
0.7015,414.0,79.0,3.3199e+14,2.8499e+14,2.0632e+14
0.675,189.0,79.0,3.031e+14,2.5795e+14,1.5686e+14
0.6503,441.0,79.0,2.6892e+14,2.1756e+14,1.4508e+14
0.6259,579.0,79.0,2.3495e+14,2.0105e+14,8.9973e+13
0.6001,447.0,79.0,1.8847e+14,1.4732e+14,7.6531e+13
0.5753,231.0,79.0,1.4255e+14,1.2452e+14,8.7341e+13
0.5517,91.0,79.0,1.2415e+14,1.0896e+14,7.0313e+13
0.526,526.0,79.0,9.0416e+13,7.0479e+13,4.2845e+13
0.5014,1560.0,79.0,6.9807e+13,6.3509e+13,4.3807e+13
0.4756,396.0,79.0,6.2433e+13,6.0548e+13,5.0611e+13
0.4517,442.0,79.0,5.2834e+13,5.1723e+13,4.6931e+13
0.4252,907.0,79.0,4.2482e+13,3.9407e+13,2.2987e+13
0.4005,796.0,79.0,1.8395e+13,1.6992e+13,1.1343e+13
0.3772,493.0,79.0,1.1827e+13,1.1189e+13,7.2675e+12
0.3504,317.0,79.0,7.5212e+12,7.2152e+12,4.8189e+12
0.3255,802.0,79.0,,,
0.3001,457.0,79.0,,,
0.2762,757.0,79.0,,,
1.0005,80.0,80.0,6.7302e+14,5.3932e+14,4.3671e+14
0.9764,136.0,80.0,6.3969e+14,5.1053e+14,3.4316e+14
0.951,199.0,80.0,6.1274e+14,4.1716e+14,1.9953e+14
0.9265,208.0,80.0,5.7812e+14,2.4614e+14,1.4286e+14
0.9001,465.0,80.0,4.2609e+14,2.0975e+14,1.354e+14
0.8783,276.0,80.0,3.0425e+14,2.0035e+14,1.352e+14
0.8514,343.0,80.0,2.7435e+14,1.9584e+14,1.3683e+14
0.8264,638.0,80.0,2.5843e+14,1.9409e+14,1.3829e+14
0.8011,169.0,80.0,2.485e+14,1.8967e+14,1.3727e+14
0.778,360.0,80.0,2.4372e+14,1.8352e+14,1.3192e+14
0.7511,564.0,80.0,2.3575e+14,1.8143e+14,1.1663e+14
0.7263,204.0,80.0,2.2948e+14,1.7644e+14,1.1041e+14
0.7015,224.0,80.0,2.1377e+14,1.7404e+14,1.1825e+14
0.675,232.0,80.0,1.9712e+14,1.713e+14,1.3121e+14
0.6503,192.0,80.0,1.8632e+14,1.5748e+14,1.2674e+14
0.6259,554.0,80.0,1.7e+14,1.4906e+14,1.1403e+14
0.6001,874.0,80.0,1.5625e+14,1.2202e+14,8.3214e+13
0.5753,811.0,80.0,1.2955e+14,1.1059e+14,7.7716e+13
0.5517,379.0,80.0,1.2915e+14,1.1269e+14,7.2927e+13
0.526,280.0,80.0,1.297e+14,1.2016e+14,7.9791e+13
0.5014,799.0,80.0,1.1911e+14,1.1371e+14,8.1721e+13
0.4756,188.0,80.0,1.0852e+14,1.0484e+14,8.5096e+13
0.4517,424.0,80.0,7.7997e+13,6.6918e+13,3.9521e+13
0.4252,717.0,80.0,4.6332e+13,4.3845e+13,3.0615e+13
0.4005,329.0,80.0,3.2296e+13,3.0511e+13,2.2326e+13
0.3772,199.0,80.0,2.52e+13,2.4037e+13,1.6303e+13
0.3504,594.0,80.0,1.5919e+13,1.5264e+13,1.0591e+13
0.3255,1591.0,80.0,,,
0.3001,1920.0,80.0,,,
0.2762,1680.0,80.0,,,
0.2519,805.0,80.0,,,
1.0005,81.0,81.0,6.4223e+14,4.7266e+14,3.5076e+14
0.9764,43.0,81.0,6.1989e+14,4.5227e+14,3.3283e+14
0.951,71.0,81.0,5.8485e+14,4.2133e+14,2.4191e+14
0.9265,99.0,81.0,5.4965e+14,3.2983e+14,2.039e+14
0.9001,162.0,81.0,5.0693e+14,2.872e+14,1.8477e+14
0.8783,97.0,81.0,4.1895e+14,2.7127e+14,1.8093e+14
0.8514,125.0,81.0,3.5622e+14,2.5739e+14,1.7885e+14
0.8264,252.0,81.0,3.3034e+14,2.4024e+14,1.751e+14
0.8011,112.0,81.0,3.0976e+14,2.2786e+14,1.6127e+14
0.778,109.0,81.0,2.9191e+14,2.1831e+14,1.437e+14
0.7511,130.0,81.0,2.7301e+14,2.0222e+14,1.4133e+14
0.7263,366.0,81.0,2.4163e+14,1.9527e+14,1.5536e+14
0.7015,239.0,81.0,2.2638e+14,1.94e+14,1.5522e+14
0.675,25.0,81.0,2.1652e+14,1.8603e+14,1.4085e+14
0.6503,143.0,81.0,2.0258e+14,1.6973e+14,1.3317e+14
0.6259,39.0,81.0,1.8439e+14,1.5989e+14,1.2135e+14
0.6001,610.0,81.0,1.7833e+14,1.5651e+14,1.1121e+14
0.5753,111.0,81.0,1.832e+14,1.598e+14,1.0929e+14
0.5517,281.0,81.0,1.8063e+14,1.7157e+14,1.1965e+14
0.526,88.0,81.0,1.6865e+14,1.6187e+14,1.3476e+14
0.5014,141.0,81.0,1.5344e+14,1.486e+14,1.1956e+14
0.4756,257.0,81.0,1.1291e+14,1.0335e+14,8.14e+13
0.4517,177.0,81.0,8.5603e+13,8.1754e+13,6.2878e+13
0.4252,2315.0,81.0,5.6392e+13,5.2705e+13,3.0146e+13
0.4005,430.0,81.0,3.6554e+13,3.4562e+13,2.4889e+13
0.3772,413.0,81.0,2.4607e+13,2.2542e+13,1.6042e+13
0.3504,1690.0,81.0,1.853e+13,1.7814e+13,1.2799e+13
0.3255,859.0,81.0,,,
0.3001,256.0,81.0,,,
0.2762,43.0,81.0,,,
1.0005,82.0,82.0,3.9747e+14,2.5928e+14,1.821e+14
0.9764,47.0,82.0,3.8266e+14,2.5498e+14,1.7039e+14
0.951,132.0,82.0,3.6317e+14,2.4823e+14,1.6229e+14
0.9265,105.0,82.0,3.4601e+14,2.4301e+14,1.7318e+14
0.9001,34.0,82.0,3.2697e+14,2.4721e+14,1.7604e+14
0.8783,29.0,82.0,3.1453e+14,2.5022e+14,1.803e+14
0.8514,83.0,82.0,3.0323e+14,2.5084e+14,1.6603e+14
0.8264,40.0,82.0,2.924e+14,2.3506e+14,1.6743e+14
0.8011,59.0,82.0,2.7842e+14,2.1413e+14,1.613e+14
0.778,16.0,82.0,2.4812e+14,1.9461e+14,1.4773e+14
0.7511,64.0,82.0,2.2182e+14,1.7862e+14,1.1215e+14
0.7263,85.0,82.0,2.0288e+14,1.4588e+14,1.0288e+14
0.7015,5.0,82.0,1.7445e+14,1.394e+14,9.7261e+13
0.675,18.0,82.0,1.6851e+14,1.3656e+14,9.4586e+13
0.6503,23.0,82.0,1.6777e+14,1.3496e+14,9.3628e+13
0.6259,51.0,82.0,1.6477e+14,1.3699e+14,9.3548e+13
0.6001,9.0,82.0,1.5842e+14,1.357e+14,9.743e+13
0.5753,83.0,82.0,1.5237e+14,1.3603e+14,9.2271e+13
0.5517,272.0,82.0,1.4415e+14,1.2561e+14,8.9058e+13
0.526,347.0,82.0,1.3442e+14,1.2141e+14,8.1064e+13
0.5014,268.0,82.0,1.2603e+14,1.1667e+14,7.6215e+13
0.4756,99.0,82.0,1.0856e+14,1.0353e+14,7.9022e+13
0.4517,193.0,82.0,9.1195e+13,8.6441e+13,6.6467e+13
0.4252,108.0,82.0,3.8713e+13,3.5578e+13,2.49e+13
0.4005,47.0,82.0,3.129e+13,2.8811e+13,1.7709e+13
0.3772,335.0,82.0,2.8776e+13,2.7133e+13,1.7371e+13
0.3504,197.0,82.0,3.0686e+13,2.9768e+13,1.9509e+13
0.3255,34.0,82.0,,,
0.3001,2032.0,82.0,,,
0.2762,12466.0,82.0,,,
1.0005,83.0,83.0,7.6905e+14,5.415e+14,3.943e+14
0.9764,94.0,83.0,7.647e+14,5.5439e+14,3.9665e+14
0.951,90.0,83.0,7.5821e+14,5.4771e+14,3.8515e+14
0.9265,110.0,83.0,7.4564e+14,5.2833e+14,3.7529e+14
0.9001,88.0,83.0,7.2662e+14,5.4475e+14,3.6805e+14
0.8783,177.0,83.0,7.0284e+14,5.5167e+14,3.6205e+14
0.8514,49.0,83.0,6.6225e+14,5.23e+14,3.7887e+14
0.8264,65.0,83.0,6.1946e+14,4.9932e+14,3.7726e+14
0.8011,58.0,83.0,5.829e+14,4.8182e+14,3.4793e+14
0.778,75.0,83.0,5.5396e+14,4.4739e+14,3.0104e+14
0.7511,205.0,83.0,4.9854e+14,3.8752e+14,2.8156e+14
0.7263,77.0,83.0,4.4344e+14,3.5722e+14,2.4502e+14
0.7015,64.0,83.0,4.0354e+14,3.4475e+14,2.0789e+14
